Ruta;Nombre;Shader;Categoria;Uso;Especial;Avisos;Texturas
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower02.mat;Flower02;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower03.mat;Flower03;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower04.mat;Flower04;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower06.mat;Flower06;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower07.mat;Flower07;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower08.mat;Flower08;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower09.mat;Flower09;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En prefab (no visto en escena);render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower10.mat;Flower10;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower11.mat;Flower11;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower13.mat;Flower13;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Flower14.mat;Flower14;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);En escena;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Materials/Grass02.mat;Grass02;Unlit/Transparent Cutout;Built-in de Unity (Unlit/Transparent Cutout);Sin uso detectado;render queue 2450;Shader built-in de Unity — revisar si necesita migrarse | Especial (transparente/agua) — dejar para el final (render queue 2450);"_MainTex=OK; "
Assets/VFX/Free Game VFX/Materials/Aura_Flame_001.mat;Aura_Flame_001;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=OK; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Back Glow.mat;Back Glow;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Background_paticle_purple_W01.mat;Background_paticle_purple_W01;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Color_Ring_003.mat;Color_Ring_003;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Default-Particle.mat;Default-Particle;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/DungeonRingGuid.mat;DungeonRingGuid;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Dust.mat;Dust;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Epic Pulse.mat;Epic Pulse;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/FX_smoke_02.mat;FX_smoke_02;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/FlameDecal04.mat;FlameDecal04;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/FlameNoise_01.mat;FlameNoise_01;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Front Glow.mat;Front Glow;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Fx_Rin022.mat;Fx_Rin022;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Gradient_Beam_007.mat;Gradient_Beam_007;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/M_Glow_01C.mat;M_Glow_01C;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Shock_05.mat;Shock_05;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Slash17.mat;Slash17;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Spark.mat;Spark;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Sparkle_Ink_008.mat;Sparkle_Ink_008;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Yellow_line_02.mat;Yellow_line_02;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/bl_02-4.mat;bl_02-4;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/decal_fire10.mat;decal_fire10;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/firerock 2.mat;firerock 2;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/flare.mat;flare;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/fm-g01-06.mat;fm-g01-06;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=OK; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/fm-g01-10.mat;fm-g01-10;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=OK; _Flow=VACIO; _Mask=OK; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/glow_ball2_grey_3 1.mat;glow_ball2_grey_3 1;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/glow_ball2_grey_5.mat;glow_ball2_grey_5;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/glow_green3tail_2.mat;glow_green3tail_2;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/glow_point2_yellow_4.mat;glow_point2_yellow_4;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/grad10_08.mat;grad10_08;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/grad10_09.mat;grad10_09;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/lightning01_02_22.mat;lightning01_02_22;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=OK; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/mat_vfx-ult_particle_sprite_droplet-add-[3.0].mat;mat_vfx-ult_particle_sprite_droplet-add-[3.0];Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/particle_sprite_01.mat;particle_sprite_01;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/pd_07a_3.mat;pd_07a_3;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/ring_03.mat;ring_03;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/sd_21a_9.mat;sd_21a_9;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/star_CPdr_wyy_006_alpha_01.mat;star_CPdr_wyy_006_alpha_01;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/suipianlizi_00000.mat;suipianlizi_00000;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/trail05.mat;trail05;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/vfx_twinkle-blurred-add-[1.0] 1.mat;vfx_twinkle-blurred-add-[1.0] 1;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/zxv effects_textures.mat;zxv effects_textures;Eric/URP Particles/Additive;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Additive);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/A38.mat;A38;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/M_2D_Ray_01.mat;M_2D_Ray_01;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Sheet_purple_W01.mat;Sheet_purple_W01;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/Slash16.mat;Slash16;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/alpha_ball3.mat;alpha_ball3;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/firerock 3.mat;firerock 3;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/flare_b_W01.mat;flare_b_W01;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/glowa_hot_grey_9.mat;glowa_hot_grey_9;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/hit_02.mat;hit_02;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/stone02_3.mat;stone02_3;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=OK; _texcoord=VACIO; "
Assets/VFX/Free Game VFX/Materials/tf-28.mat;tf-28;Eric/URP Particles/Alpha Blended;Fuera de alcance — VFX/UI/Skybox (Eric/URP Particles/Alpha Blended);En escena;render queue 3000;;"_MainTex=OK; _Noise=VACIO; _Flow=VACIO; _Mask=VACIO; _texcoord=VACIO; "
Assets/VFX/100BestEffectPack/Standard Assets/Effects/LightFlares/Materials/Flare50mm.mat;Flare50mm;FX/Flare;Fuera de alcance — VFX/UI/Skybox (FX/Flare);Sin uso detectado;render queue 3000;;"_MainTex=OK; "
Assets/VFX/100BestEffectPack/Standard Assets/Effects/GlassRefraction/Materials/GlassRefractive.mat;GlassRefractive;FX/Glass/Stained BumpDistort;Fuera de alcance — VFX/UI/Skybox (FX/Glass/Stained BumpDistort);Sin uso detectado;render queue 3000, nombre sugiere 'glass';;"_MainTex=OK; _BumpMap=OK; "
Assets/Plugins/Fonts/Nunito-Bold.ttf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);En escena;render queue 3000;;"_MainTex=OK; "
Assets/Plugins/Fonts/Nunito-ExtraBold.ttf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);Sin uso detectado;render queue 3000;;"_MainTex=OK; "
Assets/Plugins/Fonts/Nunito-Regular.ttf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);En escena;render queue 3000;;"_MainTex=OK; "
Assets/Plugins/Fonts/Nunito-SemiBold.ttf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);Sin uso detectado;render queue 3000;;"_MainTex=OK; "
Assets/Plugins/Invector-3rdPersonController_LITE/Resources/BebasKai-Regular.otf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);En escena;render queue 3000;;"_MainTex=OK; "
Assets/Plugins/Invector-3rdPersonController_LITE/Resources/Reckoner.ttf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);Sin uso detectado;render queue 3000;;"_MainTex=OK; "
Assets/Plugins/Quibli/Demos/[Common]/Fonts/Oswald-Light.ttf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);Sin uso detectado;render queue 3000;;"_MainTex=OK; "
Assets/Plugins/Quibli/Demos/[Common]/Fonts/Oswald-Regular.ttf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);Sin uso detectado;render queue 3000;;"_MainTex=OK; "
Assets/TextMesh Pro/Fonts/LiberationSans.ttf;Font Material;GUI/Text Shader;Fuera de alcance — VFX/UI/Skybox (GUI/Text Shader);En escena;render queue 3000;;"_MainTex=OK; "
Assets/VFX/fireAttackEffects/effects/fireZone/fireZoneVFX.vfx;Hidden/VFX/fireZoneVFX/System/Output Particle Shader Graph Mesh - Unlit;Hidden/VFX/fireZoneVFX/System/Output Particle Shader Graph Mesh - Unlit;Fuera de alcance — VFX/UI/Skybox (Hidden/VFX/fireZoneVFX/System/Output Particle Shader Graph Mesh - Unlit);En escena;render queue 2450;;"_texture=VACIO; _coreTexture=VACIO; "
Assets/VFX/fireAttackEffects/effects/fireBall/hitVFX.vfx;Hidden/VFX/hitVFX/System (1)/Output Particle Unlit Quad;Hidden/VFX/hitVFX/System (1)/Output Particle Unlit Quad;Fuera de alcance — VFX/UI/Skybox (Hidden/VFX/hitVFX/System (1)/Output Particle Unlit Quad);En prefab (no visto en escena);render queue 3000;;
Assets/VFX/fireAttackEffects/effects/meteorFireRain/meteorFireRainVFX.vfx;Hidden/VFX/meteorFireRainVFX/Ribbon (1)/Output ParticleStrip Unlit Quad;Hidden/VFX/meteorFireRainVFX/Ribbon (1)/Output ParticleStrip Unlit Quad;Fuera de alcance — VFX/UI/Skybox (Hidden/VFX/meteorFireRainVFX/Ribbon (1)/Output ParticleStrip Unlit Quad);En escena;render queue 3000;;
Assets/VFX/fireAttackEffects/effects/tornado/tornadoVFX.vfx;Hidden/VFX/tornadoVFX/System (1)/Output Particle Shader Graph Mesh - Unlit;Hidden/VFX/tornadoVFX/System (1)/Output Particle Shader Graph Mesh - Unlit;Fuera de alcance — VFX/UI/Skybox (Hidden/VFX/tornadoVFX/System (1)/Output Particle Shader Graph Mesh - Unlit);En escena;render queue 2450;;
